interaction_id,user_key,campaign_key,date_key,channel_key,sent_flag,opened_flag,clicked_flag,converted_flag,time_to_conversion_days,created_at
373,216,32,20250830,1,True,True,False,False,,2025-11-20 17:39:07.628339
374,424,26,20250914,3,True,True,False,False,,2025-11-20 17:39:07.628354
375,724,21,20251014,1,True,True,True,True,2.0,2025-11-20 17:39:07.628364
376,268,23,20250826,1,True,False,False,False,,2025-11-20 17:39:07.628371
377,602,49,20250824,3,True,True,False,False,,2025-11-20 17:39:07.628380
378,151,45,20251112,2,True,True,True,False,,2025-11-20 17:39:07.628389
379,578,30,20250922,2,True,True,True,True,4.0,2025-11-20 17:39:07.628398
380,308,20,20251019,2,True,False,False,False,,2025-11-20 17:39:07.628406
381,318,11,20251109,1,True,True,True,False,,2025-11-20 17:39:07.628415
382,648,5,20250827,3,True,True,False,False,,2025-11-20 17:39:07.628423
383,472,15,20251007,4,True,True,False,False,,2025-11-20 17:39:07.628432
384,527,16,20250915,3,True,True,True,False,,2025-11-20 17:39:07.628440
385,760,25,20251108,4,True,True,False,False,,2025-11-20 17:39:07.628449
386,311,4,20251029,3,True,True,False,False,,2025-11-20 17:39:07.628458
387,954,11,20250902,2,True,True,True,True,0.0,2025-11-20 17:39:07.628467
388,564,32,20251015,1,True,True,False,False,,2025-11-20 17:39:07.628475
389,317,42,20250831,2,True,False,False,False,,2025-11-20 17:39:07.628483
390,641,19,20251022,3,True,False,False,False,,2025-11-20 17:39:07.628491
391,52,43,20251024,3,True,False,False,False,,2025-11-20 17:39:07.628498
392,446,5,20250930,3,True,True,True,False,,2025-11-20 17:39:07.628508
393,545,25,20251015,4,True,True,False,False,,2025-11-20 17:39:07.628516
394,900,9,20250913,3,True,True,False,False,,2025-11-20 17:39:07.628524
395,419,23,20250913,4,True,True,True,False,,2025-11-20 17:39:07.628533
396,545,45,20251105,1,True,True,True,False,,2025-11-20 17:39:07.628542
397,652,2,20251004,4,True,True,False,False,,2025-11-20 17:39:07.628550
398,556,46,20250911,2,True,True,True,True,2.0,2025-11-20 17:39:07.628560
399,818,22,20250917,1,True,True,False,False,,2025-11-20 17:39:07.628568
400,432,40,20250912,1,True,True,False,False,,2025-11-20 17:39:07.628576
401,332,41,20251108,4,True,True,True,True,0.0,2025-11-20 17:39:07.628585
402,203,9,20250915,2,True,True,False,False,,2025-11-20 17:39:07.628594
403,89,21,20250927,3,True,False,False,False,,2025-11-20 17:39:07.628602
404,866,29,20250921,4,True,True,True,True,1.0,2025-11-20 17:39:07.628623
405,552,35,20251022,4,True,True,False,False,,2025-11-20 17:39:07.628633
406,712,3,20251009,1,True,False,False,False,,2025-11-20 17:39:07.628640
407,322,4,20251118,4,True,True,False,False,,2025-11-20 17:39:07.628649
408,439,24,20251025,3,True,True,True,False,,2025-11-20 17:39:07.628658
409,666,28,20251004,2,True,False,False,False,,2025-11-20 17:39:07.628665
410,335,14,20250916,3,True,True,False,False,,2025-11-20 17:39:07.628674
411,12,37,20251111,4,True,True,False,False,,2025-11-20 17:39:07.628682
412,991,15,20251102,2,True,True,False,False,,2025-11-20 17:39:07.628690
413,925,46,20251013,1,True,True,True,True,6.0,2025-11-20 17:39:07.628700
414,821,37,20251119,1,True,True,False,False,,2025-11-20 17:39:07.628708
415,999,27,20251118,3,True,False,False,False,,2025-11-20 17:39:07.628716
416,211,16,20250920,2,True,False,False,False,,2025-11-20 17:39:07.628724
417,296,37,20250822,1,True,True,True,False,,2025-11-20 17:39:07.628733
418,861,39,20250924,1,True,True,True,False,,2025-11-20 17:39:07.628742
419,699,34,20250831,1,True,False,False,False,,2025-11-20 17:39:07.628750
420,720,7,20250930,1,True,True,False,False,,2025-11-20 17:39:07.628758
421,421,50,20250909,2,True,True,True,False,,2025-11-20 17:39:07.628767
422,290,7,20251103,2,True,True,True,False,,2025-11-20 17:39:07.628776
423,942,29,20251010,2,True,True,False,False,,2025-11-20 17:39:07.628785
424,41,29,20250822,1,True,True,True,False,,2025-11-20 17:39:07.628794
425,230,33,20250916,2,True,True,True,True,0.0,2025-11-20 17:39:07.628803
426,204,6,20250929,2,True,False,False,False,,2025-11-20 17:39:07.628811
427,784,43,20250901,1,True,True,False,False,,2025-11-20 17:39:07.628819
428,644,29,20251005,2,True,True,False,False,,2025-11-20 17:39:07.628828
429,522,18,20250825,2,True,True,False,False,,2025-11-20 17:39:07.628836
430,862,12,20250825,3,True,False,False,False,,2025-11-20 17:39:07.628843
431,963,4,20250917,4,True,True,True,True,5.0,2025-11-20 17:39:07.628853
432,758,19,20251110,1,True,True,False,False,,2025-11-20 17:39:07.628861
433,404,22,20250926,1,True,True,False,False,,2025-11-20 17:39:07.628869
434,493,1,20250919,2,True,True,True,False,,2025-11-20 17:39:07.628878
435,101,14,20250922,2,True,True,True,False,,2025-11-20 17:39:07.628887
436,197,25,20251020,2,True,True,False,False,,2025-11-20 17:39:07.628896
437,928,6,20250928,2,True,True,False,False,,2025-11-20 17:39:07.628904
438,523,25,20251101,4,True,True,True,False,,2025-11-20 17:39:07.628913
439,145,47,20251105,4,True,True,True,False,,2025-11-20 17:39:07.628922
440,73,38,20250905,3,True,False,False,False,,2025-11-20 17:39:07.628930
441,427,25,20251029,1,True,True,False,False,,2025-11-20 17:39:07.628939
442,962,34,20251108,4,True,True,False,False,,2025-11-20 17:39:07.628947
443,955,38,20251003,3,True,True,True,True,6.0,2025-11-20 17:39:07.628956
444,216,20,20251102,3,True,True,False,False,,2025-11-20 17:39:07.628965
445,249,19,20250914,1,True,True,False,False,,2025-11-20 17:39:07.628973
446,539,5,20251116,3,True,True,False,False,,2025-11-20 17:39:07.628981
447,497,32,20250824,1,True,True,True,False,,2025-11-20 17:39:07.628990
448,527,12,20251004,1,True,True,True,False,,2025-11-20 17:39:07.628999
449,828,4,20250915,3,True,True,True,False,,2025-11-20 17:39:07.629008
450,796,36,20250924,4,True,True,True,True,1.0,2025-11-20 17:39:07.629018
451,133,33,20251004,4,True,False,False,False,,2025-11-20 17:39:07.629026
452,891,3,20251016,2,True,False,False,False,,2025-11-20 17:39:07.629033
453,852,24,20250901,2,True,True,False,False,,2025-11-20 17:39:07.629042
454,609,24,20250915,1,True,True,False,False,,2025-11-20 17:39:07.629050
455,265,43,20251012,3,True,True,True,True,5.0,2025-11-20 17:39:07.629060
456,157,21,20250920,3,True,True,False,False,,2025-11-20 17:39:07.629068
457,301,7,20251024,1,True,True,False,False,,2025-11-20 17:39:07.629076
458,987,49,20251117,1,True,True,False,False,,2025-11-20 17:39:07.629086
459,173,42,20250912,2,True,True,True,False,,2025-11-20 17:39:07.629095
460,203,25,20251014,2,True,True,False,False,,2025-11-20 17:39:07.629104
461,901,35,20250927,2,True,True,False,False,,2025-11-20 17:39:07.629112
462,134,34,20251002,4,True,True,False,False,,2025-11-20 17:39:07.629120
463,16,32,20251024,4,True,True,True,False,,2025-11-20 17:39:07.629129
464,280,2,20250917,4,True,True,True,False,,2025-11-20 17:39:07.629138
465,919,8,20250822,4,True,True,False,False,,2025-11-20 17:39:07.629147
466,120,32,20250917,2,True,True,False,False,,2025-11-20 17:39:07.629155
467,796,36,20251114,4,True,True,True,True,3.0,2025-11-20 17:39:07.629164
468,436,15,20250825,3,True,True,False,False,,2025-11-20 17:39:07.629173
469,52,41,20250921,4,True,False,False,False,,2025-11-20 17:39:07.629180
470,49,3,20250831,3,True,True,True,True,5.0,2025-11-20 17:39:07.629190
471,243,3,20251016,3,True,True,False,False,,2025-11-20 17:39:07.629198
472,209,26,20251002,3,True,False,False,False,,2025-11-20 17:39:07.629206
473,822,37,20250823,3,True,True,False,False,,2025-11-20 17:39:07.629214
474,586,28,20251030,1,True,False,False,False,,2025-11-20 17:39:07.629222
475,813,44,20251021,1,True,True,False,False,,2025-11-20 17:39:07.629230
476,353,34,20251025,1,True,True,False,False,,2025-11-20 17:39:07.629238
477,63,48,20251119,2,True,False,False,False,,2025-11-20 17:39:07.629246
478,262,50,20251101,3,True,True,True,False,,2025-11-20 17:39:07.629255
479,559,42,20250929,1,True,True,True,True,2.0,2025-11-20 17:39:07.629265
480,807,36,20251019,1,True,True,False,False,,2025-11-20 17:39:07.629273
481,694,30,20251006,3,True,True,False,False,,2025-11-20 17:39:07.629281
482,931,16,20251108,3,True,True,False,False,,2025-11-20 17:39:07.629290
483,332,2,20251003,2,True,False,False,False,,2025-11-20 17:39:07.629298
484,90,27,20251029,3,True,True,True,False,,2025-11-20 17:39:07.629307
485,823,3,20251114,4,True,True,False,False,,2025-11-20 17:39:07.629315
486,250,47,20251007,1,True,True,True,False,,2025-11-20 17:39:07.629324
487,323,36,20250902,2,True,True,False,False,,2025-11-20 17:39:07.629333
488,173,15,20250827,2,True,True,False,False,,2025-11-20 17:39:07.629341
489,793,25,20251012,2,True,True,False,False,,2025-11-20 17:39:07.629350
490,791,5,20251028,4,True,True,True,False,,2025-11-20 17:39:07.629359
491,423,23,20250926,4,True,True,False,False,,2025-11-20 17:39:07.629367
492,540,9,20251106,2,True,True,False,False,,2025-11-20 17:39:07.629375
493,165,17,20250902,1,True,True,True,True,0.0,2025-11-20 17:39:07.629384
494,454,40,20251028,1,True,True,True,True,3.0,2025-11-20 17:39:07.629394
495,463,27,20251117,4,True,True,True,False,,2025-11-20 17:39:07.629403
496,108,37,20250918,3,True,True,False,False,,2025-11-20 17:39:07.629411
497,507,2,20251106,2,True,True,False,False,,2025-11-20 17:39:07.629419
498,985,7,20250906,1,True,True,True,False,,2025-11-20 17:39:07.629428
499,55,14,20250917,3,True,True,True,False,,2025-11-20 17:39:07.629437
500,253,48,20251104,2,True,True,True,False,,2025-11-20 17:39:07.629446
501,161,10,20250826,2,True,False,False,False,,2025-11-20 17:39:07.629454
502,319,42,20250823,3,True,True,True,False,,2025-11-20 17:39:07.629463
503,632,45,20250917,2,True,True,False,False,,2025-11-20 17:39:07.629471
504,738,19,20251018,3,True,True,True,False,,2025-11-20 17:39:07.629480
505,648,26,20250913,4,True,True,False,False,,2025-11-20 17:39:07.629488
506,696,40,20251009,4,True,True,False,False,,2025-11-20 17:39:07.629497
507,525,14,20251029,1,True,True,True,False,,2025-11-20 17:39:07.629506
508,877,25,20251017,3,True,True,True,False,,2025-11-20 17:39:07.629525
509,723,6,20251104,4,True,True,False,False,,2025-11-20 17:39:07.629533
510,322,43,20250929,2,True,True,True,True,6.0,2025-11-20 17:39:07.629542
511,182,42,20250912,4,True,True,False,False,,2025-11-20 17:39:07.629551
512,871,4,20251024,4,True,True,False,False,,2025-11-20 17:39:07.629559
513,431,15,20251105,2,True,True,False,False,,2025-11-20 17:39:07.629568
514,906,2,20251015,2,True,True,True,False,,2025-11-20 17:39:07.629577
515,150,43,20251028,1,True,True,True,False,,2025-11-20 17:39:07.629586
516,356,16,20250823,4,True,True,True,False,,2025-11-20 17:39:07.629594
517,416,40,20251021,1,True,True,False,False,,2025-11-20 17:39:07.629603
518,178,7,20250909,4,True,True,False,False,,2025-11-20 17:39:07.629619
519,621,17,20251013,3,True,True,True,False,,2025-11-20 17:39:07.629630
520,139,33,20250915,2,True,True,False,False,,2025-11-20 17:39:07.629638
521,37,32,20251113,4,True,True,True,False,,2025-11-20 17:39:07.629647
522,890,8,20250918,4,True,True,False,False,,2025-11-20 17:39:07.629657
523,872,8,20251025,4,True,True,True,False,,2025-11-20 17:39:07.629666
524,192,36,20250902,4,True,False,False,False,,2025-11-20 17:39:07.629673
525,344,32,20251114,4,True,True,False,False,,2025-11-20 17:39:07.629682
526,998,42,20251008,2,True,True,True,False,,2025-11-20 17:39:07.629691
527,790,21,20251113,1,True,False,False,False,,2025-11-20 17:39:07.629699
528,676,46,20251030,4,True,True,True,False,,2025-11-20 17:39:07.629708
529,319,19,20250904,4,True,True,False,False,,2025-11-20 17:39:07.629716
530,276,29,20251003,4,True,True,False,False,,2025-11-20 17:39:07.629724
531,548,46,20250902,1,True,False,False,False,,2025-11-20 17:39:07.629732
532,66,10,20250829,4,True,True,False,False,,2025-11-20 17:39:07.629740
533,415,48,20251023,2,True,True,True,False,,2025-11-20 17:39:07.629749
534,36,41,20251011,3,True,True,False,False,,2025-11-20 17:39:07.629758
535,596,45,20250830,1,True,True,True,False,,2025-11-20 17:39:07.629767
536,496,40,20250901,1,True,True,False,False,,2025-11-20 17:39:07.629775
537,685,49,20251114,4,True,False,False,False,,2025-11-20 17:39:07.629783
538,253,15,20250926,4,True,True,True,False,,2025-11-20 17:39:07.629791
539,696,38,20250915,1,True,True,False,False,,2025-11-20 17:39:07.629800
540,812,43,20250910,2,True,True,True,False,,2025-11-20 17:39:07.629809
541,642,35,20250918,3,True,True,False,False,,2025-11-20 17:39:07.629817
542,283,2,20251001,3,True,False,False,False,,2025-11-20 17:39:07.629825
543,537,14,20251005,3,True,False,False,False,,2025-11-20 17:39:07.629833
544,412,33,20251108,3,True,True,True,False,,2025-11-20 17:39:07.629842
545,892,40,20250902,1,True,True,False,False,,2025-11-20 17:39:07.629851
546,207,44,20251018,4,True,True,False,False,,2025-11-20 17:39:07.629859
547,771,21,20251107,4,True,False,False,False,,2025-11-20 17:39:07.629867
548,2,43,20250908,3,True,False,False,False,,2025-11-20 17:39:07.629874
549,161,4,20250928,3,True,True,False,False,,2025-11-20 17:39:07.629882
550,363,42,20250903,4,True,True,True,False,,2025-11-20 17:39:07.629891
551,808,26,20251105,3,True,False,False,False,,2025-11-20 17:39:07.629899
552,821,2,20251118,4,True,True,True,False,,2025-11-20 17:39:07.629908
553,992,37,20251014,4,True,True,False,False,,2025-11-20 17:39:07.629916
554,483,8,20250904,4,True,False,False,False,,2025-11-20 17:39:07.629924
555,945,46,20250913,2,True,False,False,False,,2025-11-20 17:39:07.629931
556,85,23,20251015,1,True,False,False,False,,2025-11-20 17:39:07.629939
557,992,15,20250902,2,True,True,True,False,,2025-11-20 17:39:07.629948
558,386,44,20251014,3,True,True,True,False,,2025-11-20 17:39:07.629957
559,407,30,20251104,4,True,True,False,False,,2025-11-20 17:39:07.629965
560,480,7,20250824,4,True,True,True,True,1.0,2025-11-20 17:39:07.629974
561,935,2,20251012,2,True,True,True,False,,2025-11-20 17:39:07.629984
562,226,27,20251028,1,True,True,False,False,,2025-11-20 17:39:07.629992
563,35,49,20250825,3,True,True,False,False,,2025-11-20 17:39:07.630000
564,465,16,20250909,1,True,False,False,False,,2025-11-20 17:39:07.630008
565,464,26,20251107,2,True,False,False,False,,2025-11-20 17:39:07.630016
566,751,41,20250902,1,True,False,False,False,,2025-11-20 17:39:07.630024
567,181,33,20251016,3,True,True,True,True,7.0,2025-11-20 17:39:07.630033
568,178,49,20251020,2,True,True,True,True,1.0,2025-11-20 17:39:07.630042
569,100,41,20250927,1,True,True,False,False,,2025-11-20 17:39:07.630051
570,376,39,20250928,2,True,True,True,False,,2025-11-20 17:39:07.630060
571,211,3,20250828,1,True,True,False,False,,2025-11-20 17:39:07.630068
572,225,27,20250922,3,True,True,False,False,,2025-11-20 17:39:07.630077
573,805,4,20251021,4,True,True,False,False,,2025-11-20 17:39:07.630085
574,460,37,20251023,2,True,True,True,True,0.0,2025-11-20 17:39:07.630095
575,597,9,20251016,2,True,True,False,False,,2025-11-20 17:39:07.630104
576,909,14,20251107,4,True,True,False,False,,2025-11-20 17:39:07.630112
577,272,17,20251118,4,True,True,False,False,,2025-11-20 17:39:07.630120
578,251,15,20251118,4,True,True,False,False,,2025-11-20 17:39:07.630129
579,317,30,20251008,1,True,False,False,False,,2025-11-20 17:39:07.630136
580,846,33,20251024,2,True,True,False,False,,2025-11-20 17:39:07.630144
581,517,19,20250907,4,True,True,True,True,7.0,2025-11-20 17:39:07.630154
582,686,42,20251016,2,True,True,True,False,,2025-11-20 17:39:07.630163
583,666,49,20250928,3,True,True,True,False,,2025-11-20 17:39:07.630172
584,492,14,20251105,4,True,True,True,False,,2025-11-20 17:39:07.630181
585,874,8,20251028,2,True,False,False,False,,2025-11-20 17:39:07.630189
586,906,9,20251024,3,True,True,True,False,,2025-11-20 17:39:07.630198
587,347,18,20251005,4,True,True,True,False,,2025-11-20 17:39:07.630206
588,445,39,20251024,3,True,True,True,True,7.0,2025-11-20 17:39:07.630216
589,930,16,20250830,3,True,True,False,False,,2025-11-20 17:39:07.630225
590,851,37,20250927,4,True,False,False,False,,2025-11-20 17:39:07.630232
591,782,1,20251010,3,True,True,False,False,,2025-11-20 17:39:07.630241
592,786,30,20251105,1,True,True,False,False,,2025-11-20 17:39:07.630249
593,992,43,20251112,3,True,True,False,False,,2025-11-20 17:39:07.630257
594,133,17,20251011,4,True,True,True,False,,2025-11-20 17:39:07.630268
595,103,23,20250901,2,True,False,False,False,,2025-11-20 17:39:07.630276
596,991,12,20251029,2,True,True,False,False,,2025-11-20 17:39:07.630284
597,868,46,20251119,1,True,True,True,True,1.0,2025-11-20 17:39:07.630293
598,125,50,20250902,2,True,True,False,False,,2025-11-20 17:39:07.630302
599,555,24,20251114,3,True,True,False,False,,2025-11-20 17:39:07.630310
600,820,18,20250919,3,True,False,False,False,,2025-11-20 17:39:07.630318
601,728,12,20250927,4,True,True,True,False,,2025-11-20 17:39:07.630327
602,830,24,20251017,2,True,True,False,False,,2025-11-20 17:39:07.630336
603,639,15,20250928,4,True,True,False,False,,2025-11-20 17:39:07.630345
604,818,35,20251027,4,True,True,False,False,,2025-11-20 17:39:07.630354
605,862,49,20250830,3,True,False,False,False,,2025-11-20 17:39:07.630362
606,401,12,20250906,3,True,False,False,False,,2025-11-20 17:39:07.630370
607,719,37,20251108,2,True,True,True,False,,2025-11-20 17:39:07.630379
608,351,43,20250917,2,True,True,False,False,,2025-11-20 17:39:07.630388
609,363,23,20250912,3,True,True,False,False,,2025-11-20 17:39:07.630396
610,393,9,20251016,3,True,True,True,True,7.0,2025-11-20 17:39:07.630406
611,242,38,20250828,3,True,False,False,False,,2025-11-20 17:39:07.630414
612,484,45,20251015,1,True,True,True,True,6.0,2025-11-20 17:39:07.630423
613,384,13,20250922,1,True,True,False,False,,2025-11-20 17:39:07.630432
614,678,16,20250907,1,True,False,False,False,,2025-11-20 17:39:07.630440
615,969,40,20250920,1,True,True,False,False,,2025-11-20 17:39:07.630448
616,881,21,20250904,4,True,False,False,False,,2025-11-20 17:39:07.630456
617,466,1,20250903,4,True,False,False,False,,2025-11-20 17:39:07.630464
618,396,2,20250915,3,True,False,False,False,,2025-11-20 17:39:07.630472
619,575,14,20251112,4,True,True,False,False,,2025-11-20 17:39:07.630480
620,180,1,20251011,3,True,True,False,False,,2025-11-20 17:39:07.630489
621,246,31,20251106,4,True,True,False,False,,2025-11-20 17:39:07.630497
622,898,5,20250918,1,True,True,False,False,,2025-11-20 17:39:07.630506
623,780,49,20251024,3,True,False,False,False,,2025-11-20 17:39:07.630514
624,300,6,20251117,2,True,True,True,False,,2025-11-20 17:39:07.630523
625,687,21,20251013,2,True,True,True,False,,2025-11-20 17:39:07.630532
626,361,16,20251001,1,True,False,False,False,,2025-11-20 17:39:07.630540
627,443,23,20250904,1,True,True,True,True,0.0,2025-11-20 17:39:07.630549
628,789,4,20250829,2,True,True,True,False,,2025-11-20 17:39:07.630558
629,707,30,20251016,1,True,False,False,False,,2025-11-20 17:39:07.630566
630,756,35,20251014,3,True,True,True,True,1.0,2025-11-20 17:39:07.630576
631,55,47,20250924,3,True,True,False,False,,2025-11-20 17:39:07.630584
632,297,47,20250915,4,True,True,False,False,,2025-11-20 17:39:07.630593
633,599,23,20250923,3,True,True,False,False,,2025-11-20 17:39:07.630602
634,429,4,20251105,1,True,True,True,False,,2025-11-20 17:39:07.630619
635,208,30,20251009,1,True,True,False,False,,2025-11-20 17:39:07.630628
636,407,32,20251028,1,True,True,False,False,,2025-11-20 17:39:07.630637
637,222,18,20251023,2,True,False,False,False,,2025-11-20 17:39:07.630644
638,136,30,20251116,3,True,True,False,False,,2025-11-20 17:39:07.630653
639,668,22,20250828,2,True,True,False,False,,2025-11-20 17:39:07.630661
640,491,14,20250831,2,True,True,True,True,7.0,2025-11-20 17:39:07.630670
641,409,37,20250911,2,True,True,True,False,,2025-11-20 17:39:07.630679
642,849,18,20251005,1,True,True,True,False,,2025-11-20 17:39:07.630689
643,673,29,20251116,4,True,True,True,False,,2025-11-20 17:39:07.630698
644,156,43,20251012,2,True,True,False,False,,2025-11-20 17:39:07.630706
645,188,27,20251003,3,True,True,True,False,,2025-11-20 17:39:07.630715
646,676,1,20250914,2,True,True,True,False,,2025-11-20 17:39:07.630724
647,400,5,20251011,4,True,True,False,False,,2025-11-20 17:39:07.630732
648,434,19,20251012,4,True,True,False,False,,2025-11-20 17:39:07.630741
649,44,39,20250903,3,True,True,False,False,,2025-11-20 17:39:07.630749
650,724,30,20251112,3,True,False,False,False,,2025-11-20 17:39:07.630757
651,647,45,20250919,3,True,False,False,False,,2025-11-20 17:39:07.630764
652,873,44,20250910,2,True,True,False,False,,2025-11-20 17:39:07.630773
653,361,22,20251116,4,True,True,False,False,,2025-11-20 17:39:07.630781
654,205,46,20251105,2,True,False,False,False,,2025-11-20 17:39:07.630789
655,208,1,20250824,4,True,False,False,False,,2025-11-20 17:39:07.630796
656,887,26,20250906,4,True,True,False,False,,2025-11-20 17:39:07.630810
657,531,1,20251108,4,True,True,False,False,,2025-11-20 17:39:07.630818
658,149,26,20251114,1,True,True,False,False,,2025-11-20 17:39:07.630827
659,801,46,20250906,1,True,True,True,True,5.0,2025-11-20 17:39:07.630836
660,81,50,20251009,2,True,True,True,False,,2025-11-20 17:39:07.630845
661,869,11,20250913,3,True,True,False,False,,2025-11-20 17:39:07.630854
662,704,29,20250826,3,True,False,False,False,,2025-11-20 17:39:07.630862
663,851,38,20251105,3,True,True,False,False,,2025-11-20 17:39:07.630870
664,488,47,20250913,2,True,False,False,False,,2025-11-20 17:39:07.630878
665,981,14,20250919,2,True,True,True,False,,2025-11-20 17:39:07.630886
666,796,7,20251104,1,True,True,True,False,,2025-11-20 17:39:07.630896
667,907,34,20250902,2,True,True,False,False,,2025-11-20 17:39:07.630904
668,227,33,20250824,1,True,True,True,False,,2025-11-20 17:39:07.630913
669,732,33,20250826,4,True,True,True,False,,2025-11-20 17:39:07.630922
670,227,49,20251031,4,True,True,False,False,,2025-11-20 17:39:07.630931
671,733,45,20251013,4,True,False,False,False,,2025-11-20 17:39:07.630938
672,901,40,20251101,3,True,True,True,False,,2025-11-20 17:39:07.630948
673,72,50,20251025,1,True,True,False,False,,2025-11-20 17:39:07.630956
674,902,1,20251018,4,True,False,False,False,,2025-11-20 17:39:07.630964
675,647,23,20250827,3,True,True,True,False,,2025-11-20 17:39:07.630973
676,651,5,20251105,2,True,True,True,False,,2025-11-20 17:39:07.630982
677,89,29,20250904,1,True,True,True,False,,2025-11-20 17:39:07.630991
678,863,31,20251008,1,True,True,False,False,,2025-11-20 17:39:07.630999
679,647,23,20251013,2,True,True,False,False,,2025-11-20 17:39:07.631008
680,140,13,20251017,1,True,True,False,False,,2025-11-20 17:39:07.631016
681,521,49,20250824,4,True,True,True,False,,2025-11-20 17:39:07.631025
682,2,34,20251113,2,True,True,False,False,,2025-11-20 17:39:07.631033
683,54,17,20251105,4,True,False,False,False,,2025-11-20 17:39:07.631041
684,74,12,20251001,4,True,True,True,False,,2025-11-20 17:39:07.631050
685,687,35,20251118,4,True,True,True,False,,2025-11-20 17:39:07.631059
686,642,7,20250906,2,True,True,True,False,,2025-11-20 17:39:07.631068
687,89,12,20251029,4,True,True,True,False,,2025-11-20 17:39:07.631077
688,1000,13,20250914,3,True,True,True,False,,2025-11-20 17:39:07.631086
689,567,25,20251111,3,True,True,False,False,,2025-11-20 17:39:07.631094
690,940,47,20251107,1,True,True,False,False,,2025-11-20 17:39:07.631103
691,754,29,20250928,1,True,True,False,False,,2025-11-20 17:39:07.631111
692,97,35,20250929,1,True,True,False,False,,2025-11-20 17:39:07.631120
693,555,24,20250919,1,True,True,False,False,,2025-11-20 17:39:07.631128
694,707,20,20250910,3,True,True,False,False,,2025-11-20 17:39:07.631136
695,203,32,20251007,2,True,True,True,False,,2025-11-20 17:39:07.631145
696,112,2,20251011,3,True,True,False,False,,2025-11-20 17:39:07.631154
697,410,47,20251113,3,True,True,True,False,,2025-11-20 17:39:07.631163
698,12,35,20250922,1,True,True,False,False,,2025-11-20 17:39:07.631171
699,709,12,20251029,1,True,True,False,False,,2025-11-20 17:39:07.631179
700,344,14,20251108,4,True,False,False,False,,2025-11-20 17:39:07.631187
701,621,37,20251106,1,True,False,False,False,,2025-11-20 17:39:07.631195
702,285,4,20251105,3,True,False,False,False,,2025-11-20 17:39:07.631202
703,172,23,20251006,1,True,True,False,False,,2025-11-20 17:39:07.631210
704,282,43,20250913,4,True,True,False,False,,2025-11-20 17:39:07.631219
705,240,39,20250824,2,True,True,True,False,,2025-11-20 17:39:07.631228
706,510,34,20250905,1,True,True,True,True,0.0,2025-11-20 17:39:07.631237
707,382,15,20250905,2,True,True,False,False,,2025-11-20 17:39:07.631246
708,595,31,20251116,4,True,True,False,False,,2025-11-20 17:39:07.631254
709,757,5,20251017,4,True,True,True,False,,2025-11-20 17:39:07.631263
710,778,43,20250912,1,True,True,False,False,,2025-11-20 17:39:07.631271
711,977,37,20251102,2,True,True,True,False,,2025-11-20 17:39:07.631280
712,794,4,20251003,3,True,True,False,False,,2025-11-20 17:39:07.631288
713,651,30,20251112,2,True,True,False,False,,2025-11-20 17:39:07.631297
714,277,25,20250929,3,True,True,True,False,,2025-11-20 17:39:07.631306
715,775,37,20251008,2,True,False,False,False,,2025-11-20 17:39:07.631313
716,802,5,20251016,2,True,True,True,False,,2025-11-20 17:39:07.631322
717,575,1,20251003,3,True,True,True,False,,2025-11-20 17:39:07.631331
718,923,5,20251109,2,True,True,True,False,,2025-11-20 17:39:07.631340
719,198,28,20251021,1,True,True,True,False,,2025-11-20 17:39:07.631349
720,300,17,20251002,4,True,True,False,False,,2025-11-20 17:39:07.631357
721,641,11,20250905,4,True,True,True,False,,2025-11-20 17:39:07.631366
722,484,9,20250903,3,True,True,True,False,,2025-11-20 17:39:07.631375
723,434,16,20251017,2,True,True,False,False,,2025-11-20 17:39:07.631384
724,617,40,20251030,3,True,True,False,False,,2025-11-20 17:39:07.631392
725,287,26,20251110,4,True,True,True,False,,2025-11-20 17:39:07.631401
726,436,36,20251007,3,True,True,False,False,,2025-11-20 17:39:07.631409
727,62,35,20251105,2,True,True,True,True,7.0,2025-11-20 17:39:07.631419
728,434,42,20251104,2,True,False,False,False,,2025-11-20 17:39:07.631426
729,736,31,20250911,2,True,True,False,False,,2025-11-20 17:39:07.631435
730,172,25,20251031,3,True,True,True,False,,2025-11-20 17:39:07.631444
731,90,28,20251016,2,True,True,True,False,,2025-11-20 17:39:07.631453
732,491,44,20251030,1,True,False,False,False,,2025-11-20 17:39:07.631460
733,747,5,20251004,1,True,True,True,True,7.0,2025-11-20 17:39:07.631469
734,694,10,20251001,1,True,False,False,False,,2025-11-20 17:39:07.631477
735,72,42,20251026,2,True,True,True,False,,2025-11-20 17:39:07.631486
736,505,38,20250913,3,True,True,False,False,,2025-11-20 17:39:07.631494
737,449,25,20250918,1,True,True,True,True,7.0,2025-11-20 17:39:07.631504
738,667,47,20251105,1,True,True,True,True,5.0,2025-11-20 17:39:07.631513
739,316,35,20250828,4,True,True,False,False,,2025-11-20 17:39:07.631521
740,67,21,20250916,4,True,True,False,False,,2025-11-20 17:39:07.631530
741,73,2,20251107,1,True,True,False,False,,2025-11-20 17:39:07.631538
742,790,14,20250930,2,True,True,False,False,,2025-11-20 17:39:07.631547
743,632,49,20251023,1,True,False,False,False,,2025-11-20 17:39:07.631554
744,980,24,20250921,2,True,False,False,False,,2025-11-20 17:39:07.631562
745,21,49,20251102,1,True,False,False,False,,2025-11-20 17:39:07.631569
